serial_number,fold,true_biotreat,predicted_biotreat,confidence,served_population,population_bucket,N2O_true_EF,N2O_pred_EF_mean,N2O_pred_EF_p2.5,N2O_pred_EF_p97.5,CH4_true_EF,CH4_pred_EF_mean,CH4_pred_EF_p2.5,CH4_pred_EF_p97.5
88267,4,RBC,OD,0.2756840485669672,3785.41,medium: 2000-10000,0.0923952398300473,0.3994480073451996,0.06596559286117554,0.9662984013557434,0.031049244993640493,0.036754999309778214,0.018616855144500732,0.061109788715839386
88322,4,OD,CAS,0.3500555763989686,5299.574,medium: 2000-10000,0.1650154106879044,0.3905849754810333,0.07272351533174515,1.0766230821609497,0.02294083003071408,0.032573673874139786,0.015268432907760143,0.05972057953476906
88425,4,EA,EA,0.5408548407405614,5678.115,medium: 2000-10000,0.8070073797106073,0.7000366449356079,0.06626980006694794,1.7234110832214355,0.021608997891512972,0.021532569080591202,0.004108131397515535,0.053559448570013046
88471,4,EA,CAS,0.36708761228621,4826.39775,medium: 2000-10000,0.8070073797106073,0.604759693145752,0.09656702727079391,1.6495513916015625,0.021608997891512972,0.03615051135420799,0.018397826701402664,0.0608644038438797
88534,4,OD,EA,0.4752630318552255,6151.29125,medium: 2000-10000,0.1650154106879044,0.7386908531188965,0.0719168409705162,1.7666661739349365,0.02294083003071408,0.021447118371725082,0.0040573496371507645,0.053061824291944504
88566,4,Lagoon,OD,0.2878137928470969,7570.82,medium: 2000-10000,0.06996540113766683,0.46066591143608093,0.08307217806577682,1.0961230993270874,0.102,0.03259894996881485,0.01589921861886978,0.0564715750515461
88594,4,OD,CAS,0.35081051530689,7570.82,medium: 2000-10000,0.1650154106879044,0.7372211813926697,0.10831859707832336,1.955901861190796,0.02294083003071408,0.02690218761563301,0.011811399832367897,0.04876134544610977
88672,4,OD,OD,0.5727632303535938,6548.7593,medium: 2000-10000,0.1650154106879044,0.4634917974472046,0.06206798180937767,1.1281009912490845,0.02294083003071408,0.02207479439675808,0.004426037892699242,0.05832763388752937
88690,4,OD,OD,0.7229678292572498,8971.4217,medium: 2000-10000,0.1650154106879044,0.36794808506965637,0.05973278358578682,0.8740196824073792,0.02294083003071408,0.022374024614691734,0.004336743149906397,0.06598281115293503
88700,4,OD,Lagoon,0.2771800904050469,2195.5378,medium: 2000-10000,0.1650154106879044,0.21077753603458405,0.06510793417692184,0.5332457423210144,0.02294083003071408,0.06559506803750992,0.04029010608792305,0.09271121025085449
88703,4,Lagoon,Lagoon,0.4204848438203334,3709.7018,medium: 2000-10000,0.06996540113766683,0.17816242575645447,0.05370061844587326,0.4381071925163269,0.102,0.07824470102787018,0.0475970134139061,0.11115724593400955
88707,4,CAS,Lagoon,0.2922274242043495,3160.81735,medium: 2000-10000,0.46002504380856235,0.2419145703315735,0.0673382505774498,0.5910384058952332,0.021608997891512972,0.061220280826091766,0.03647104278206825,0.08784257620573044
88726,4,CAS,OD,0.5099653745144606,6189.14535,medium: 2000-10000,0.46002504380856235,0.5565863251686096,0.07494213432073593,1.287650465965271,0.021608997891512972,0.02183787152171135,0.004791694227606058,0.05518217384815216
88729,4,CAS,CAS,0.3029790405482054,6435.197,medium: 2000-10000,0.46002504380856235,0.29985782504081726,0.0640873983502388,0.8501518964767456,0.021608997891512972,0.04570784419775009,0.025161337107419968,0.07132535427808762
88740,4,Lagoon,OD,0.461144105091691,3425.79605,medium: 2000-10000,0.06996540113766683,0.5810608863830566,0.06890343129634857,1.3934259414672852,0.102,0.021941764280200005,0.004486261401325464,0.054543763399124146
88758,4,CAS,EA,0.539181681394577,2460.5165,medium: 2000-10000,0.46002504380856235,0.6354637742042542,0.06787949800491333,1.5437694787979126,0.021608997891512972,0.021615134552121162,0.004085572902113199,0.05385573208332062
88759,4,OD,OD,0.5480997998863458,6624.4675,medium: 2000-10000,0.1650154106879044,0.5003900527954102,0.06720170378684998,1.2066919803619385,0.02294083003071408,0.021967072039842606,0.004567459225654602,0.05715613439679146
88783,4,TF,EA,0.4946485220193863,2252.31895,medium: 2000-10000,0.0923952398300473,0.6168772578239441,0.06737922132015228,1.4821093082427979,0.03271917119861291,0.021162372082471848,0.004203277174383402,0.05248173698782921
88809,4,Lagoon,CAS,0.291128976136446,2895.83865,medium: 2000-10000,0.06996540113766683,0.2602412700653076,0.059055086225271225,0.7846764922142029,0.102,0.06472953408956528,0.03923841193318367,0.09365812689065933
88881,4,CAS,OD,0.4957562461942434,4731.7625,medium: 2000-10000,0.46002504380856235,0.5262791514396667,0.06404441595077515,1.2697495222091675,0.021608997891512972,0.02178984507918358,0.004424662329256535,0.055770136415958405
88890,4,EA,Lagoon,0.4022251127064228,3880.04525,medium: 2000-10000,0.8070073797106073,0.18172262609004974,0.055217109620571136,0.4078197479248047,0.021608997891512972,0.07937552779912949,0.04780608415603638,0.11210204660892487
88898,4,CAS,OD,0.5728790310025215,6056.656,medium: 2000-10000,0.46002504380856235,0.44833123683929443,0.05325523763895035,1.1261171102523804,0.021608997891512972,0.02199886180460453,0.003928609658032656,0.059621840715408325
88952,4,RBC,EA,0.436993604645133,7078.7167,medium: 2000-10000,0.0923952398300473,0.6995115876197815,0.09518367797136307,1.584471344947815,0.031049244993640493,0.020907260477542877,0.005036815535277128,0.04830902814865112
89073,4,CAS,CAS,0.3288979593068361,9463.525,medium: 2000-10000,0.46002504380856235,0.36869359016418457,0.07849827408790588,0.9810365438461304,0.021608997891512972,0.03978491574525833,0.02223386988043785,0.06176638603210449
89086,4,CAS,OD,0.4666166954487562,9368.88975,medium: 2000-10000,0.46002504380856235,0.5224061012268066,0.07460144907236099,1.2125121355056763,0.021608997891512972,0.021298129111528397,0.00496260542422533,0.05323793366551399
89172,4,OD,OD,0.5670261195898056,4163.951,medium: 2000-10000,0.1650154106879044,0.4675542414188385,0.0583755224943161,1.1411000490188599,0.02294083003071408,0.022051706910133362,0.004193516448140144,0.05853660777211189
89299,4,Lagoon,Lagoon,0.6651267811059952,9463.525,medium: 2000-10000,0.06996540113766683,0.16528435051441193,0.04870862886309624,0.3320116698741913,0.102,0.07861865311861038,0.037993378937244415,0.12163911759853363
89309,4,Pond,CAS,0.4428286911472678,7381.5495,medium: 2000-10000,0.06996540113766683,0.3120945990085602,0.052398890256881714,1.2022943496704102,0.102,0.05887052044272423,0.0200238935649395,0.12062206864356995
89492,4,Pond,Pond,0.5681546642007306,5000.0,medium: 2000-10000,0.06996540113766683,0.24851660430431366,0.055360011756420135,0.7769591212272644,0.102,0.08870825171470642,0.048764247447252274,0.1340952217578888
2681,4,Anaerobic,Anaerobic,0.6340527106449008,799.2,small: 0-2000,0.0,0.07444287091493607,0.01448583509773016,0.2662404477596283,0.408,0.2924662232398987,0.13199976086616516,0.48355618119239807
2726,4,Lagoon,Anaerobic,0.6504210810512304,648.0,small: 0-2000,0.06996540113766683,0.07177308946847916,0.017044711858034134,0.21746812760829926,0.102,0.2978770136833191,0.13724008202552795,0.4837220013141632
2736,4,Anaerobic,Anaerobic,0.8281544393263757,1347.5,small: 0-2000,0.0,0.04029753431677818,0.007099471054971218,0.1564938724040985,0.408,0.35370054841041565,0.15256205201148987,0.571627140045166
2784,4,Lagoon,Anaerobic,0.7553064360655845,691.2,small: 0-2000,0.06996540113766683,0.047573573887348175,0.011332541704177856,0.14577242732048035,0.102,0.33331725001335144,0.15263935923576355,0.5363629460334778
2831,4,Lagoon,Lagoon,0.4471906461119652,1728.0,small: 0-2000,0.06996540113766683,0.1095610111951828,0.025776585564017296,0.30349647998809814,0.102,0.1963549554347992,0.08475541323423386,0.35203492641448975
2865,4,Anaerobic,Anaerobic,0.6596084298621863,1080.0,small: 0-2000,0.0,0.09244547039270401,0.014649744145572186,0.3709389269351959,0.408,0.29954633116722107,0.1332150548696518,0.48887988924980164
2869,4,Anaerobic,Anaerobic,0.9639510051608086,963.36,small: 0-2000,0.0,0.014463916420936584,0.004104807507246733,0.04497017338871956,0.408,0.39508387446403503,0.16999371349811554,0.624980628490448
2872,4,Anaerobic,Anaerobic,0.9726377214491368,699.84,small: 0-2000,0.0,0.012007457204163074,0.0037708631716668606,0.03280264511704445,0.408,0.3971378803253174,0.16324234008789062,0.6248937249183655
5729,4,Pond,Pond,0.9283416974842548,500.0,small: 0-2000,0.06996540113766683,0.09290134906768799,0.015359208919107914,0.18318256735801697,0.102,0.10615432262420654,0.04891479015350342,0.16914816200733185
5735,4,Pond,Pond,0.4150309012643993,150.0,small: 0-2000,0.06996540113766683,0.20713688433170319,0.03664545342326164,0.7273750901222229,0.102,0.13241438567638397,0.025952234864234924,0.4051971435546875
5738,4,Wetland,Wetland,0.7713503195643425,25.0,small: 0-2000,0.43840714285714283,0.3759446144104004,0.02949823997914791,1.335869312286377,0.3083946666666667,0.25349369645118713,0.009620115160942078,0.7017263770103455
5755,4,Pond,Pond,0.4150309012643993,150.0,small: 0-2000,0.06996540113766683,0.20738373696804047,0.03517443314194679,0.7200758457183838,0.102,0.13222011923789978,0.024884376674890518,0.4051041901111603
5761,4,Pond,Pond,0.9640267596840858,1500.0,small: 0-2000,0.06996540113766683,0.08291488885879517,0.013928721658885479,0.14026334881782532,0.102,0.10278790444135666,0.045034486800432205,0.1628311574459076
5768,4,Pond,Pond,0.8464157693684101,350.0,small: 0-2000,0.06996540113766683,0.11536499112844467,0.01908409781754017,0.28846508264541626,0.102,0.10704885423183441,0.04762252792716026,0.18242484331130981
5785,4,Pond,Pond,0.8250917462706566,250.0,small: 0-2000,0.06996540113766683,0.1010567918419838,0.01820264384150505,0.20725210011005402,0.102,0.1030077114701271,0.046177156269550323,0.17047493159770966
6145,4,MBR,Lagoon,0.7065062564760447,673.5,small: 0-2000,0.7922666592365736,0.25895532965660095,0.05125417187809944,0.7193230390548706,0.044516519015200616,0.08320259302854538,0.04034321382641792,0.13093887269496918
6195,4,Lagoon,Lagoon,0.933933755248785,1590.0,small: 0-2000,0.06996540113766683,0.1138133555650711,0.014582443982362747,0.29748499393463135,0.102,0.09715745598077774,0.04102221131324768,0.15435948967933655
6197,4,Lagoon,Lagoon,0.9408683921694756,1920.5,small: 0-2000,0.06996540113766683,0.114288330078125,0.020075036212801933,0.22782358527183533,0.102,0.09799787402153015,0.04151848331093788,0.15417040884494781
6210,4,Lagoon,Lagoon,0.9847261772155762,200.0,small: 0-2000,0.06996540113766683,0.08033909648656845,0.012355811893939972,0.13421446084976196,0.102,0.10100017488002777,0.04099981114268303,0.1605929136276245
6231,4,CAS,Lagoon,0.5202622667327523,695.0,small: 0-2000,0.46002504380856235,0.8212952017784119,0.059807028621435165,3.3181490898132324,0.021608997891512972,0.06454093009233475,0.014913538470864296,0.1282353401184082
6232,4,CAS,Lagoon,0.5941683062165976,810.0,small: 0-2000,0.46002504380856235,0.6581023335456848,0.060145530849695206,2.563591480255127,0.021608997891512972,0.07123155146837234,0.02379152551293373,0.12979894876480103
6234,4,Lagoon,Lagoon,0.9661705253124238,800.0,small: 0-2000,0.06996540113766683,0.093571737408638,0.014548216015100479,0.1686393916606903,0.102,0.0998026505112648,0.04318258911371231,0.1574554443359375
6250,4,Lagoon,Lagoon,0.9857868872880936,500.0,small: 0-2000,0.06996540113766683,0.0808841809630394,0.012113136239349842,0.1349944919347763,0.102,0.10099270194768906,0.04268260672688484,0.16019567847251892
6319,4,Lagoon,Lagoon,0.9892951704263688,550.0,small: 0-2000,0.06996540113766683,0.07816735655069351,0.012026757001876831,0.13121318817138672,0.102,0.10121795535087585,0.04212865233421326,0.16020908951759338
6322,4,Lagoon,Lagoon,0.9833763589859008,150.0,small: 0-2000,0.06996540113766683,0.08133692294359207,0.012271998450160027,0.1359100639820099,0.102,0.10109730064868927,0.04136507213115692,0.16079407930374146
6324,4,Lagoon,Lagoon,0.9686643695831298,996.5,small: 0-2000,0.06996540113766683,0.09390877932310104,0.014050423167645931,0.17862163484096527,0.102,0.09982914477586746,0.04260940104722977,0.15736769139766693
6342,4,Lagoon,Lagoon,0.986492383301258,1150.0,small: 0-2000,0.06996540113766683,0.08086768537759781,0.012549763545393944,0.13416115939617157,0.102,0.10102365911006927,0.04333335533738136,0.15897998213768005
6384,4,Lagoon,Lagoon,0.9215390548706056,780.0,small: 0-2000,0.06996540113766683,0.11968705803155899,0.022027771919965744,0.23927611112594604,0.102,0.09712546318769455,0.04150840640068054,0.1520756632089615
6443,4,Lagoon,Lagoon,0.9028962369561196,765.0,small: 0-2000,0.06996540113766683,0.11831816285848618,0.023140886798501015,0.22923460602760315,0.102,0.09708746522665024,0.0420878641307354,0.1514507681131363
6446,4,Lagoon,Lagoon,0.6517577898651361,1725.0,small: 0-2000,0.06996540113766683,0.19631285965442657,0.04489343240857124,0.4766639173030853,0.102,0.07797688245773315,0.03700760751962662,0.12398263067007065
6490,4,SBR,SBR,0.3785770851289853,400.0,small: 0-2000,1.8718395132955983,0.8154279589653015,0.0967644676566124,2.831378936767578,0.016693715234024208,0.04704141989350319,0.018158629536628723,0.08894476294517517
6498,4,Lagoon,Lagoon,0.5785742255747318,944.5,small: 0-2000,0.06996540113766683,0.3079961836338043,0.05956825613975525,0.757957398891449,0.102,0.07095927745103836,0.034581247717142105,0.11246036738157272
6535,4,Lagoon,Lagoon,0.8961510938405991,1041.0,small: 0-2000,0.06996540113766683,0.15749645233154297,0.023987194523215294,0.4095822274684906,0.102,0.09475985914468765,0.04135937616229057,0.14808936417102814
6538,4,Lagoon,Lagoon,0.9534765395522118,1630.0,small: 0-2000,0.06996540113766683,0.10008157044649124,0.016173021867871284,0.1938333660364151,0.102,0.09931372106075287,0.04271562024950981,0.1559971421957016
6552,4,Lagoon,Lagoon,0.8993607280254364,1898.0,small: 0-2000,0.06996540113766683,0.12358695268630981,0.019851448014378548,0.26697954535484314,0.102,0.09583159536123276,0.04114683344960213,0.15048284828662872
6564,4,SBR,Lagoon,0.5160257683321834,1381.0,small: 0-2000,1.8718395132955983,0.546029269695282,0.06148854270577431,1.7825852632522583,0.016693715234024208,0.0664157047867775,0.027791578322649002,0.11619772762060165
6566,4,Lagoon,Lagoon,0.988699424982071,477.0,small: 0-2000,0.06996540113766683,0.0789775624871254,0.011767711490392685,0.13087520003318787,0.102,0.10132895410060883,0.042401690036058426,0.16060858964920044
6594,4,Lagoon,Lagoon,0.875560454249382,409.0,small: 0-2000,0.06996540113766683,0.2218017578125,0.026668477803468704,0.8582803606987,0.102,0.09328695386648178,0.04120861738920212,0.14937932789325714
6616,4,Lagoon,Lagoon,0.4056009054221213,1750.0,small: 0-2000,0.06996540113766683,0.38715043663978577,0.04984329640865326,1.1898704767227173,0.102,0.05756579712033272,0.022069910541176796,0.10463793575763702
6618,4,Lagoon,Lagoon,0.8555966675132513,110.0,small: 0-2000,0.06996540113766683,0.2186017632484436,0.03214450553059578,0.7834044694900513,0.102,0.09354551881551743,0.040652286261320114,0.14678910374641418
6634,4,EA,Lagoon,0.6156370269060135,1136.5,small: 0-2000,0.8070073797106073,0.3294660151004791,0.04598986729979515,0.9673689603805542,0.021608997891512972,0.07347927242517471,0.032321881502866745,0.12170068919658661
6637,4,EA,Lagoon,0.3617661015540361,151.0,small: 0-2000,0.8070073797106073,0.522286593914032,0.07336889207363129,1.432167649269104,0.021608997891512972,0.05596967786550522,0.024179663509130478,0.09703214466571808
6641,4,Lagoon,Lagoon,0.9701185421347618,750.0,small: 0-2000,0.06996540113766683,0.09137406945228577,0.013960343785583973,0.16437825560569763,0.102,0.09984198212623596,0.041835375130176544,0.15795226395130157
6660,4,Lagoon,Lagoon,0.5261826898679137,1575.0,small: 0-2000,0.06996540113766683,0.404360830783844,0.05396118387579918,1.1789276599884033,0.102,0.06658952683210373,0.02956382930278778,0.1138313040137291
6664,4,BNR,Lagoon,0.984392874121666,1718.5,small: 0-2000,0.6015299626676763,0.0813886821269989,0.012538344599306583,0.13729247450828552,0.017852082981753833,0.10152889043092728,0.04279234632849693,0.16180731356143951
6690,4,Lagoon,Lagoon,0.981237335562706,1235.0,small: 0-2000,0.06996540113766683,0.08139795809984207,0.01273774541914463,0.13904738426208496,0.102,0.10107160359621048,0.04240207374095917,0.15934179723262787
6757,4,Lagoon,Lagoon,0.9460554205179216,1315.0,small: 0-2000,0.06996540113766683,0.09876727312803268,0.017445243895053864,0.17723634839057922,0.102,0.09866929054260254,0.04206470772624016,0.15565307438373566
6801,4,Lagoon,Lagoon,0.783866010427475,1165.0,small: 0-2000,0.06996540113766683,0.19923971593379974,0.03162771835923195,0.5526708960533142,0.102,0.0872962474822998,0.0393981859087944,0.1392045021057129
7118,4,EA,EA,0.5211149212867021,1125.0,small: 0-2000,0.8070073797106073,0.6442447900772095,0.06520171463489532,1.6338118314743042,0.021608997891512972,0.04206784442067146,0.01670917123556137,0.07677408307790756
7120,4,CAS,Lagoon,0.6717186521887779,600.0,small: 0-2000,0.46002504380856235,0.346012681722641,0.059541404247283936,1.076298713684082,0.021608997891512972,0.07830345630645752,0.03675460442900658,0.1239490956068039
7126,4,SBR,Lagoon,0.6946557622849941,487.5,small: 0-2000,1.8718395132955983,0.2802456021308899,0.06280189752578735,0.7300245761871338,0.016693715234024208,0.08056439459323883,0.039193905889987946,0.12447595596313477
7135,4,RBC,Lagoon,0.639386317268014,625.0,small: 0-2000,0.0923952398300473,0.23906393349170685,0.054052986204624176,0.602929413318634,0.031049244993640493,0.07766547799110413,0.03732781857252121,0.12124420702457428
7171,4,EA,EA,0.2770516556613147,500.0,small: 0-2000,0.8070073797106073,0.7596644759178162,0.0967785194516182,2.1590635776519775,0.021608997891512972,0.04019654542207718,0.018161313608288765,0.0696689784526825
7172,4,OD,EA,0.3894389723986387,1900.0,small: 0-2000,0.1650154106879044,0.5918931365013123,0.07928088307380676,1.4871141910552979,0.02294083003071408,0.039909955114126205,0.017940953373908997,0.06931600719690323
7318,4,Lagoon,Lagoon,0.538571490958333,275.0,small: 0-2000,0.06996540113766683,0.36371201276779175,0.0710558220744133,0.9752086997032166,0.102,0.07081098854541779,0.03546280041337013,0.11101803183555603
7323,4,SBR,Lagoon,0.7721834811866284,535.0,small: 0-2000,1.8718395132955983,0.18917620182037354,0.033069998025894165,0.48306506872177124,0.016693715234024208,0.08691103756427765,0.03994954377412796,0.13660617172718048
7351,4,Lagoon,Lagoon,0.8924134832024574,897.5,small: 0-2000,0.06996540113766683,0.11867033690214157,0.02365587092936039,0.22683916985988617,0.102,0.09504041820764542,0.04150542989373207,0.14983613789081573
7352,4,Lagoon,Lagoon,0.5765803803652525,670.0,small: 0-2000,0.06996540113766683,0.130163311958313,0.03541038930416107,0.2647533118724823,0.102,0.0729188323020935,0.030341899022459984,0.11953151226043701
7392,4,Lagoon,Lagoon,0.9226355758309364,1050.0,small: 0-2000,0.06996540113766683,0.11209355294704437,0.0191620122641325,0.2271972894668579,0.102,0.09744041413068771,0.041818782687187195,0.1529938131570816
7421,4,RBC,Lagoon,0.6925769834667445,615.0,small: 0-2000,0.0923952398300473,0.1283748745918274,0.03433815762400627,0.24772880971431732,0.031049244993640493,0.08212601393461227,0.03881588950753212,0.13027076423168182
7571,4,EA,EA,0.3652780326232314,1660.0,small: 0-2000,0.8070073797106073,0.478390634059906,0.06299880146980286,1.2013860940933228,0.021608997891512972,0.05599060654640198,0.027643585577607155,0.08965320140123367
7575,4,Lagoon,EA,0.4867766923904419,1220.0,small: 0-2000,0.06996540113766683,0.5513900518417358,0.05476938560605049,1.4516860246658325,0.102,0.050331078469753265,0.023167956620454788,0.08530858159065247
7756,4,Lagoon,Lagoon,0.9447734043002128,1410.0,small: 0-2000,0.06996540113766683,0.09018600732088089,0.01568969152867794,0.15694034099578857,0.102,0.10032910108566284,0.04447146877646446,0.15673182904720306
7800,4,SBR,Lagoon,0.8196735820472241,1430.0,small: 0-2000,1.8718395132955983,0.15478354692459106,0.029098164290189743,0.38983339071273804,0.016693715234024208,0.09095961600542068,0.04216314107179642,0.14329950511455536
7815,4,Lagoon,Lagoon,0.9050714164972306,1295.5,small: 0-2000,0.06996540113766683,0.11163979768753052,0.02016204409301281,0.21806536614894867,0.102,0.09689933806657791,0.04309454560279846,0.1520596295595169
7827,4,Pond,Lagoon,0.7523431070446968,79.5,small: 0-2000,0.06996540113766683,0.12072115391492844,0.030157454311847687,0.24091428518295288,0.102,0.0942869707942009,0.046703584492206573,0.14093376696109772
7830,4,MBR,Lagoon,0.6813877703696489,500.0,small: 0-2000,0.7922666592365736,0.21705670654773712,0.04371483996510506,0.692851722240448,0.044516519015200616,0.08246982842683792,0.038663290441036224,0.12975937128067017
7835,4,Lagoon,Lagoon,0.8819160094857216,915.0,small: 0-2000,0.06996540113766683,0.11823498457670212,0.02238616719841957,0.2437330037355423,0.102,0.09576904773712158,0.04354479908943176,0.14942488074302673
7848,4,Lagoon,Lagoon,0.8387670051008463,460.0,small: 0-2000,0.06996540113766683,0.09234592318534851,0.019212843850255013,0.1598307192325592,0.102,0.0982661098241806,0.04705067723989487,0.1494121253490448
7856,4,RBC,Lagoon,0.8290959872603416,600.0,small: 0-2000,0.0923952398300473,0.15400998294353485,0.03283311799168587,0.3398497700691223,0.031049244993640493,0.09220504015684128,0.042630065232515335,0.14174866676330566
7859,4,Lagoon,Lagoon,0.9253519443273543,410.0,small: 0-2000,0.06996540113766683,0.09058678895235062,0.016359612345695496,0.16082574427127838,0.102,0.09810531884431839,0.04256025701761246,0.1528455913066864
7890,4,Lagoon,Lagoon,0.9552836971879004,1365.0,small: 0-2000,0.06996540113766683,0.08648605644702911,0.015099500305950642,0.14981216192245483,0.102,0.09959304332733154,0.043640345335006714,0.1566055417060852
7902,4,Lagoon,Lagoon,0.6180840164348483,250.0,small: 0-2000,0.06996540113766683,0.1300220638513565,0.03026800975203514,0.3364064693450928,0.102,0.09258098900318146,0.049127425998449326,0.13797913491725922
7904,4,Lagoon,Lagoon,0.9424565268158912,1655.0,small: 0-2000,0.06996540113766683,0.10023148357868195,0.017763713374733925,0.18572776019573212,0.102,0.09866117686033249,0.042746402323246,0.1549563854932785
7923,4,Lagoon,Lagoon,0.8345466741919517,1300.0,small: 0-2000,0.06996540113766683,0.13121525943279266,0.026470717042684555,0.2681270241737366,0.102,0.09534324705600739,0.04451584443449974,0.14747537672519684
7953,4,Lagoon,Lagoon,0.9298043631911278,721.0,small: 0-2000,0.06996540113766683,0.09312649816274643,0.017946721985936165,0.16270621120929718,0.102,0.09984715282917023,0.04474431276321411,0.15587911009788513
7957,4,Lagoon,Lagoon,0.9541535374522208,645.0,small: 0-2000,0.06996540113766683,0.09183447062969208,0.016934465616941452,0.16112247109413147,0.102,0.09940356761217117,0.04338826984167099,0.15639416873455048
7960,4,Lagoon,Lagoon,0.8846887206435203,325.0,small: 0-2000,0.06996540113766683,0.10246309638023376,0.02083621732890606,0.18518295884132385,0.102,0.09823420643806458,0.046411141753196716,0.1510818898677826
7965,4,Lagoon,Lagoon,0.945780216693878,1835.0,small: 0-2000,0.06996540113766683,0.08938027918338776,0.01555424090474844,0.15782566368579865,0.102,0.09916859865188599,0.04352374002337456,0.15478508174419403
7968,4,Lagoon,Lagoon,0.8850808048844337,515.0,small: 0-2000,0.06996540113766683,0.09880334138870239,0.019157428294420242,0.18019086122512817,0.102,0.09519090503454208,0.04299529641866684,0.1485024094581604
7980,4,Lagoon,Lagoon,0.9435683074593544,1900.0,small: 0-2000,0.06996540113766683,0.09282439947128296,0.01692201942205429,0.15946157276630402,0.102,0.09931307286024094,0.044166915118694305,0.1556084305047989
7986,4,Lagoon,Lagoon,0.9528255974650384,1355.0,small: 0-2000,0.06996540113766683,0.09363605827093124,0.014682316221296787,0.18284346163272858,0.102,0.09874581545591354,0.04167003557085991,0.1566096395254135
7989,4,Lagoon,Lagoon,0.9336332554221152,975.0,small: 0-2000,0.06996540113766683,0.09585855156183243,0.01905211992561817,0.16551390290260315,0.102,0.0986875593662262,0.04280249774456024,0.15411771833896637
7998,4,Lagoon,Lagoon,0.9568632214665412,1655.0,small: 0-2000,0.06996540113766683,0.0883500874042511,0.01468724850565195,0.15485596656799316,0.102,0.09963507950305939,0.044075388461351395,0.1557164043188095
8031,4,Lagoon,Lagoon,0.5658264418914914,750.0,small: 0-2000,0.06996540113766683,0.23680968582630157,0.06358983367681503,0.5726929903030396,0.102,0.08029554784297943,0.04206779599189758,0.12083558738231659
8065,4,Lagoon,Lagoon,0.9179100764989852,994.0,small: 0-2000,0.06996540113766683,0.09363739937543869,0.01752186007797718,0.16401642560958862,0.102,0.09747930616140366,0.04389595985412598,0.152337908744812
8093,4,Lagoon,Lagoon,0.91185886323452,1533.5,small: 0-2000,0.06996540113766683,0.08718171715736389,0.0166179072111845,0.14837594330310822,0.102,0.10092082619667053,0.04650794714689255,0.15562817454338074
8114,4,Lagoon,Lagoon,0.8323652667999267,552.5,small: 0-2000,0.06996540113766683,0.09303665161132812,0.019392918795347214,0.16208679974079132,0.102,0.09965993463993073,0.04786580428481102,0.15146158635616302
8128,4,Lagoon,Lagoon,0.5493583103343844,1552.5,small: 0-2000,0.06996540113766683,0.28962814807891846,0.056890036910772324,0.7949773669242859,0.102,0.0783761665225029,0.04007190465927124,0.12183310091495514
8138,4,Lagoon,Lagoon,0.9549091383814812,630.5,small: 0-2000,0.06996540113766683,0.08722379058599472,0.014405385591089725,0.1508171707391739,0.102,0.09914041310548782,0.04368129372596741,0.15510950982570648
8147,4,Lagoon,Lagoon,0.9307770498394966,1343.0,small: 0-2000,0.06996540113766683,0.09902642667293549,0.01747935637831688,0.18107885122299194,0.102,0.09920486807823181,0.04339871555566788,0.1540793627500534
8176,4,Lagoon,Lagoon,0.9270872366428377,820.0,small: 0-2000,0.06996540113766683,0.09956192225217819,0.0162508562207222,0.2216884344816208,0.102,0.09772287309169769,0.04230465739965439,0.15523765981197357
8216,4,Lagoon,Lagoon,0.8712052374780178,481.5,small: 0-2000,0.06996540113766683,0.10063044726848602,0.018858926370739937,0.19409659504890442,0.102,0.09774427860975266,0.04490983486175537,0.15018562972545624
8232,4,Lagoon,Lagoon,0.9565372919440268,1762.5,small: 0-2000,0.06996540113766683,0.08682750910520554,0.014995641075074673,0.146579772233963,0.102,0.09949822723865509,0.041604168713092804,0.15631595253944397
8244,4,Lagoon,Lagoon,0.9405162181258202,570.5,small: 0-2000,0.06996540113766683,0.08970630913972855,0.016459625214338303,0.15563012659549713,0.102,0.09931236505508423,0.04521476477384567,0.1540382206439972
8387,4,Lagoon,Lagoon,0.9430248367786408,1670.0,small: 0-2000,0.06996540113766683,0.09811946004629135,0.017753541469573975,0.17345589399337769,0.102,0.09898236393928528,0.04285713657736778,0.1560739427804947
8465,4,Lagoon,Lagoon,0.976766804933548,1705.0,small: 0-2000,0.06996540113766683,0.08611225336790085,0.01299178134649992,0.15105675160884857,0.102,0.10062643140554428,0.042166441679000854,0.15941835939884186
8482,4,Lagoon,Lagoon,0.9869639051556588,500.0,small: 0-2000,0.06996540113766683,0.0799654871225357,0.012213548645377159,0.1328045129776001,0.102,0.1008872464299202,0.04209599643945694,0.1604333072900772
8485,4,Lagoon,Lagoon,0.9325931170582772,1090.0,small: 0-2000,0.06996540113766683,0.13599614799022675,0.02127252332866192,0.34863632917404175,0.102,0.0979502946138382,0.04242517054080963,0.15440614521503448
8495,4,Lagoon,Lagoon,0.9681827543377876,1270.0,small: 0-2000,0.06996540113766683,0.08639086782932281,0.01323042344301939,0.1534968614578247,0.102,0.10076121985912323,0.043033793568611145,0.15929311513900757
8506,4,Lagoon,Lagoon,0.9764843145012856,1700.0,small: 0-2000,0.06996540113766683,0.08605867624282837,0.01311319600790739,0.15002870559692383,0.102,0.10064571350812912,0.043120577931404114,0.1586514562368393
8521,4,Lagoon,Lagoon,0.9297595708966256,1420.0,small: 0-2000,0.06996540113766683,0.10996801406145096,0.016929559409618378,0.22926871478557587,0.102,0.09709790349006653,0.042230941355228424,0.15250110626220703
