serial number,population_bucket,served_population,A2O_mean,A2O_std,A2O_ci_lower,A2O_ci_upper,A2O_median,AO_mean,AO_std,AO_ci_lower,AO_ci_upper,AO_median,Anaerobic_mean,Anaerobic_std,Anaerobic_ci_lower,Anaerobic_ci_upper,Anaerobic_median,BAF_mean,BAF_std,BAF_ci_lower,BAF_ci_upper,BAF_median,BNR_mean,BNR_std,BNR_ci_lower,BNR_ci_upper,BNR_median,CAS_mean,CAS_std,CAS_ci_lower,CAS_ci_upper,CAS_median,EA_mean,EA_std,EA_ci_lower,EA_ci_upper,EA_median,Lagoon_mean,Lagoon_std,Lagoon_ci_lower,Lagoon_ci_upper,Lagoon_median,MBR_mean,MBR_std,MBR_ci_lower,MBR_ci_upper,MBR_median,MLE_mean,MLE_std,MLE_ci_lower,MLE_ci_upper,MLE_median,OD_mean,OD_std,OD_ci_lower,OD_ci_upper,OD_median,Pond_mean,Pond_std,Pond_ci_lower,Pond_ci_upper,Pond_median,RBC_mean,RBC_std,RBC_ci_lower,RBC_ci_upper,RBC_median,SBR_mean,SBR_std,SBR_ci_lower,SBR_ci_upper,SBR_median,TF_mean,TF_std,TF_ci_lower,TF_ci_upper,TF_median,Wetland_mean,Wetland_std,Wetland_ci_lower,Wetland_ci_upper,Wetland_median,predicted_biotreat,confidence,prediction_entropy,treatment_level,NAME_0,NAME_1,NAME_2,NAME_3,NAME_4,Region
MY00214,large: 10000+,30518.0,0.013034648433327675,0.004430224522301136,0.00632817482110113,0.023774078302085392,0.012340388726443052,0.01695975159900263,0.0068342714934680054,0.007358587021008134,0.032673804275691505,0.01575450412929058,0.01315877625864232,0.0119067670871812,0.0022301671211607753,0.0469860082492232,0.009129715152084827,0.015530399225186557,0.00784838622876017,0.005919735855422914,0.03477262901142238,0.013882583007216454,0.004200898790964857,0.0019415440095700868,0.0017473574407631531,0.008686267654411488,0.00386719626840204,0.6091913228332997,0.09514360418736505,0.41668417528271673,0.7801987230777739,0.6138479113578796,0.011272699756082147,0.007780556440883303,0.003366359684150666,0.030760894250124668,0.00914476253092289,0.06846696059964598,0.03386810720696339,0.024104442913085222,0.15056138858199114,0.06148190051317215,0.006461543690646067,0.0033681897725272056,0.0022274600574746727,0.015183167159557342,0.005733157973736525,0.002208603579609189,0.001008545170891598,0.000989656543242745,0.004751554853282869,0.0019805175252258778,0.10785243779420853,0.040863661634127184,0.04514492098242044,0.20068854764103888,0.10051050037145615,0.01592432564869523,0.007268963949658781,0.00638339837314561,0.03456870960071682,0.01433314336463809,0.01293908227654174,0.006268100836501115,0.004865636106114834,0.028564521577209227,0.011722237337380648,0.045365545229520646,0.025372535876672653,0.012764755636453629,0.11144617628306148,0.04048609919846058,0.054859885649755594,0.02161367000440272,0.02419086853042245,0.10755892600864171,0.051513729616999626,0.0025731196951819585,0.0012312198582764722,0.001191923365695402,0.005688307608943432,0.0022701218258589506,CAS,0.6091913228332997,1.5298179107079868,,Malaysia,Selangor,Klang,,,Klang
MY00215,large: 10000+,95548.0,0.019395335825625807,0.008737561479355801,0.007960862375330181,0.03969028322026133,0.0178130017593503,0.011409737506182864,0.004365056659974274,0.00489054546924308,0.021472683316096662,0.010710171423852444,0.006679043714073487,0.004306329464035116,0.0019321668514749035,0.017418645787984133,0.005507520167157054,0.016996591275092215,0.008581227885082407,0.005735803360585124,0.037202749773859976,0.015329551883041859,0.0041932201032759625,0.002001929653077221,0.001604475171188824,0.009436932671815156,0.0037387519842013717,0.6952672714293003,0.08089536948450562,0.5115486830472946,0.8379036575555802,0.6970021724700928,0.008369339587748981,0.005902318918363874,0.0026575393858365715,0.021465904498472802,0.0069539411924779415,0.03467506424151361,0.016641058315284566,0.01201271153986454,0.0755051240324974,0.0317465178668499,0.01320194672117941,0.009465123396936607,0.00294357804232277,0.037917545903474084,0.010991023387759924,0.001727058768592542,0.0007466608802352724,0.0007681106479139999,0.0036660728801507503,0.0015804797294549644,0.07055943071842194,0.027993430146837896,0.029595325561240317,0.13971928581595416,0.06539585813879967,0.014988541478058323,0.008662094527589153,0.004480230936314911,0.03727177577093243,0.01270761713385582,0.008009664132376202,0.003824963553866618,0.0032112694811075927,0.016698469826951622,0.0072434337344020605,0.04320220261532813,0.022443112958587804,0.013263192935846746,0.09468564148992298,0.03834602050483227,0.04965760782174766,0.02034776027448362,0.020901440596207976,0.09696143288165329,0.04716925695538521,0.0016679437151178717,0.0006341491556822489,0.0007613858921104111,0.0031792262743692836,0.001559463911689818,CAS,0.6952672714293003,1.3147954854912742,,Malaysia,Selangor,Hulu Langat,,,Hulu Langat
MY00216,large: 10000+,11907.0,0.014647286761086434,0.00555236024978556,0.006586174631956965,0.02818463421426713,0.013575820252299309,0.023668275142554193,0.011263498040932542,0.009122741990722716,0.04977231202647088,0.021337472833693027,0.008984741734922863,0.0061736833714880245,0.002374812663765624,0.025074207549914716,0.007271883310750127,0.015562484174733982,0.00748906225920386,0.005912302655633539,0.03391475863754749,0.013797303661704063,0.004643903618096374,0.0021390152674880653,0.0018861117016058416,0.00955201727338135,0.004266706062480807,0.573732039526105,0.10080695170184298,0.36674324199557307,0.765657615661621,0.579977810382843,0.016939220825908704,0.0125230615966672,0.0040049041737802325,0.05100597785785794,0.013187457341700792,0.0783618254289031,0.03715217364774578,0.03067262009717524,0.16815591640770428,0.07030664756894112,0.008312931471969933,0.004639146529005958,0.0029276007204316556,0.02016840786673128,0.00718346843495965,0.0024098781094653533,0.0010640276578805401,0.0011011232010787353,0.005258885351940988,0.002170657622627914,0.12131823264062405,0.0472303557424585,0.05047702081501484,0.240561206266284,0.11424072459340096,0.015916078262962402,0.007285579587790182,0.006365175440441817,0.03457195386290549,0.014420562889426947,0.014775365591747686,0.007674248676146645,0.005779282387811691,0.03463726555928588,0.012929139658808708,0.04696675410307944,0.028084454269232555,0.0125790887279436,0.1203493596985936,0.04036392830312252,0.04824649544712156,0.018315067233431254,0.02144733122549951,0.08960811626166104,0.045298293232917786,0.005514488580869511,0.0035118100977261793,0.0017726401594700292,0.013329451042227443,0.004678976256400347,CAS,0.573732039526105,1.62691635352799,,Malaysia,Selangor,Klang,,,Klang
MY00217,large: 10000+,89406.0,0.014637771357316524,0.005402219244375005,0.006606756034307182,0.026796574098989365,0.01405572285875678,0.013694527375278995,0.005476012515284167,0.005811278615146876,0.026114202756434664,0.012917946558445692,0.005264670237607788,0.0027358144479737285,0.0016135134414071218,0.011542817438021298,0.00466259871609509,0.01309765569958836,0.0068044468228043095,0.004226668085902929,0.030106383236125106,0.011610802728682756,0.00435040872474201,0.0020783345142309667,0.001589749217964709,0.010345196328125894,0.003894949797540903,0.6861542079150676,0.0863504620865158,0.49704361483454707,0.8388366818428039,0.6889237463474274,0.010685433302423917,0.007823533273244409,0.002873524045571685,0.031358872912824146,0.008531579747796059,0.051726222054101524,0.02676566504293396,0.018631272623315452,0.12011006828397511,0.046288780868053436,0.005804332317085937,0.0032451138702116644,0.0019307808048324659,0.014720873953774572,0.004888898925855756,0.0020667922141146848,0.0010187598503109188,0.0008395051423576661,0.004423841461539268,0.0018048458150587976,0.07600750084780157,0.030959431470960842,0.032042848877608776,0.15466946922242641,0.06991655007004738,0.022549477457767354,0.01405666235567067,0.006735817261505872,0.05732184583321212,0.01887811068445444,0.010021483541233465,0.004602918231395356,0.0036005247209686788,0.0211539268027991,0.0090483115054667,0.03911945564299822,0.02143040867793215,0.01061003184877336,0.0919800253584981,0.03507044352591038,0.042590827764943245,0.01729670480331873,0.018204111699014904,0.08139294050633906,0.03959714062511921,0.0022292352399672383,0.0010687074267177272,0.0008997144846944139,0.005245060601737349,0.002003588480874896,CAS,0.6861542079150676,1.3337882591848165,,Malaysia,Selangor,Klang,,,Klang
MY00218,large: 10000+,14416.0,0.01530094092944637,0.005840598672096426,0.006765521550551057,0.029487813170999282,0.01422708434984088,0.018641045968513934,0.007832762127720692,0.0077534979791380465,0.038124646991491304,0.01729719713330269,0.008520656994427554,0.005863064863483031,0.002181192277930677,0.02377165602520108,0.006897421553730965,0.014558165517169982,0.006987077317613875,0.0056148138013668355,0.03211948871612549,0.012884400319308043,0.00455775813665241,0.0021262804596522003,0.001799256048980169,0.009340352797880768,0.004203307908028364,0.5848942648917437,0.09883275807274282,0.37914334461092947,0.7687149986624717,0.5869047939777374,0.014517085121246056,0.010426336982722351,0.003910307696787641,0.03973281746730208,0.011188921984285116,0.07588317835889756,0.03646830965326378,0.02923314068466425,0.15904502905905246,0.06855114921927452,0.007871952404500917,0.004328696501725764,0.0027215217589400707,0.0194536664057523,0.006919199367985129,0.0023447205390548335,0.0010543606572202763,0.0010738586803199722,0.0051355088828131555,0.002113439724780619,0.11393930196762085,0.04427074922573588,0.049553213827311995,0.2293357878923416,0.10690393671393394,0.015500814820639789,0.0073753362338705485,0.006306910107377917,0.032732020318508144,0.013921672478318214,0.013400419487850741,0.007016237697006222,0.0051575102028436955,0.031124059809371826,0.011928270570933819,0.04660093736462295,0.02826491470919319,0.012299924902617932,0.12478055655956269,0.040346646681427956,0.05858965721167624,0.02241918259325694,0.02579528051428497,0.11220562420785425,0.05526135116815567,0.004879100674530491,0.0030163036514721966,0.0014836876303888856,0.01252761522773653,0.00422180350869894,CAS,0.5848942648917437,1.5930297366797173,,Malaysia,Selangor,Klang,,,Klang
MY00220,large: 10000+,70074.0,0.028362182861194015,0.014347534480571284,0.00969990270677954,0.06014036200940609,0.02491045370697975,0.009659915081690998,0.004254364024621444,0.0036804085364565255,0.020138012990355492,0.008925875648856163,0.004086950420285575,0.002166711479856366,0.0014337275846628473,0.009910410991869865,0.003571150009520352,0.01087448160443455,0.005787664946376276,0.0036072431481443345,0.025697498116642233,0.009518311824649572,0.0031911677642201537,0.0015487072171384674,0.0011600720608839765,0.006916050671134144,0.002847039490006864,0.7383049742281437,0.08022038678262763,0.5579236060380935,0.8716001287102699,0.7446976602077484,0.006673955595586449,0.004692456843453289,0.0018370711739407852,0.018622898543253535,0.005477419821545482,0.028914865230210127,0.01492545996746356,0.010284059261903167,0.06467310730367898,0.025864338502287865,0.019174333183444105,0.016159704493301296,0.002849517296999693,0.06156153380870817,0.014517825096845627,0.0014193100418779068,0.0006736206259011715,0.0005688647215720266,0.0031741079641506072,0.0012616109452210367,0.04957839113473892,0.0206153626276068,0.020458307955414055,0.09950130954384803,0.04554821737110615,0.010094974364852533,0.005591894611323026,0.0030985237390268594,0.02433945662342011,0.008751698769629002,0.008793370959581808,0.004861128049196474,0.002849331678589806,0.0196892496664077,0.007647878723219037,0.03728834837046452,0.022447033165253687,0.009761847369372845,0.0901430869475007,0.03200871869921684,0.04231658516451717,0.019614770732090853,0.016501226788386704,0.09215387571603059,0.03790142759680748,0.0012661956394731534,0.0005372800922613251,0.0005576867057243362,0.002524933312088251,0.0011665047495625913,CAS,0.7383049742281437,1.182752714931851,,Malaysia,Kuala Lumpur,Kuala Lumpur,,,Kuala Lumpur
MY00221,large: 10000+,33150.0,0.020771456961985676,0.008671165460678483,0.008846369455568492,0.041873290110379456,0.018890180625021458,0.01325166742131114,0.005448856908959841,0.005505613493733108,0.025347812846302976,0.012253351975232363,0.005550582143710926,0.003634047056773977,0.0016128397430293262,0.01486609545536339,0.004552109399810433,0.014454215109348297,0.007084207833045689,0.0052715017576701936,0.03194974493235348,0.012888053432106972,0.0037800841550924814,0.0017853530344147871,0.0014749544905498623,0.008264193544164298,0.003461063257418573,0.6597851448655129,0.08947705764631132,0.47369629591703416,0.8164045065641403,0.6661660671234131,0.008930479833041318,0.006062862645637558,0.0026345417601987718,0.024295714683830738,0.007135438034310937,0.04986670386698097,0.02600086068368119,0.01781099303625524,0.11625083871185779,0.04400142468512058,0.0188269918798469,0.01366481778918811,0.003973323211539537,0.055551062896847726,0.015289084054529667,0.0018264222902944311,0.000853619704086334,0.0007728477954515256,0.004056803032290189,0.001621255825739354,0.08097244047001004,0.03213817931854375,0.034932479914277795,0.1561885170638561,0.07505597919225693,0.009993890938581898,0.004513672297141757,0.004100982926320285,0.021500728838145727,0.009062242228537798,0.009890662568504922,0.0047060769776769255,0.003913178044604138,0.021373024769127367,0.008750558365136385,0.04493850211938843,0.026725211495268176,0.011247580568306149,0.11169695295393459,0.03950886428356171,0.05541703781113028,0.02441206015097256,0.023152692476287484,0.1100419176742434,0.0504986010491848,0.0017437182278372348,0.0006987318679452099,0.0008220139468903654,0.0035113658639602365,0.0016052125138230622,CAS,0.6597851448655129,1.4072820083300077,,Malaysia,Selangor,Petaling,,,Petaling
MY00222,large: 10000+,42356.0,0.014521429920569063,0.005569240266469059,0.006443635246250778,0.02721607973799109,0.013524957001209259,0.01581106977793388,0.006635846019372987,0.0062193657038733365,0.03229775093495846,0.014575645327568054,0.005557617163052782,0.003431250676358464,0.001671642772271298,0.014925310411490497,0.004523057723417878,0.019994085653452204,0.011997947823771374,0.005439744202885777,0.05137856723740697,0.016842669807374477,0.004387471804453526,0.0021249737580232896,0.0016105051472550258,0.00964489369653165,0.003861485864035785,0.6650404509603978,0.08785977749953089,0.47481815218925477,0.8172368183732033,0.670284777879715,0.011920869636582211,0.00878952752410142,0.003230776626151055,0.0341413615271449,0.00938356388360262,0.06329111120197922,0.03375395088003522,0.021790716983377933,0.1502486992627382,0.05569497309625149,0.0065197360652964565,0.0036131260814331336,0.0022500436229165644,0.016107941325753928,0.0055860294960439205,0.001978372398763895,0.0009200111922633121,0.0008573097278713248,0.004405444604344666,0.00174772524042055,0.07802206299826503,0.030123872356333837,0.03406067723408342,0.1473081037402153,0.07277447357773781,0.014357887799036689,0.007564959044358776,0.004892779979854822,0.03411946315318346,0.012620141264051199,0.012052515298128128,0.006022604637762775,0.004412489058449864,0.02739777057431638,0.010851078666746616,0.038242373355664314,0.022845969735640962,0.010474865813739598,0.09261865597218273,0.03312907926738262,0.04603066180087626,0.017866269582731884,0.018917931662872433,0.08704964984208345,0.0431312657892704,0.002272283723927103,0.001116389343338173,0.0009536214507534169,0.005184646754059941,0.00203734845854342,CAS,0.6650404509603978,1.3953656984637401,,Malaysia,Selangor,Klang,,,Klang
MY00223,large: 10000+,67417.0,0.01625506975268945,0.00733352189118675,0.006389815476723015,0.0339726872742176,0.014918182976543903,0.0113013176668901,0.004522320940548896,0.004874507745262236,0.021794982394203542,0.010553098283708096,0.004586379783344455,0.002334630447762503,0.001621987301041372,0.010598104819655415,0.003955258289352059,0.01148251583171077,0.006020973204487454,0.00393099247594364,0.02671027309261262,0.010229907464236021,0.003927910662605427,0.0019220094035540057,0.0014116516947979107,0.008801613305695353,0.0035655671963468194,0.7305966356992721,0.07286818201405229,0.5761316001415253,0.8534454718232155,0.7312697470188141,0.008221521394560113,0.00586297802545071,0.0023990173591300844,0.023646434303373084,0.006684146821498871,0.030349333700723947,0.014292081704898181,0.011535289487801493,0.0645258532837033,0.027333381585776806,0.010897916923975572,0.007686632616392391,0.0026827114343177527,0.031931061018258315,0.00895035034045577,0.0016215016875357833,0.0007480035891756883,0.0006830615864600986,0.0036234394588973372,0.0014608530909754336,0.06263300016336143,0.024680341947411952,0.02789250542409718,0.12280666474252935,0.05913260020315647,0.014049369611078874,0.007686778910012888,0.004661628906615078,0.033931532036513085,0.012215466238558292,0.010123752213316038,0.005144538853737629,0.0036421235476154835,0.02138553434051573,0.009079554583877325,0.03961697312444448,0.021626249658186058,0.011226457636803388,0.09109528716653584,0.03537163697183132,0.04287696433346719,0.017718975690428844,0.01844869749620557,0.08168963529169558,0.03949953056871891,0.0014598377649090253,0.0005439475300477138,0.0006719532655552029,0.0027399203623645007,0.0013562677195295691,CAS,0.7305966356992721,1.2023230490552232,,Malaysia,Selangor,Hulu Langat,,,Hulu Langat
MY00224,large: 10000+,168261.0,0.034257348461076614,0.017687190413661808,0.010660406085662544,0.07604719400405884,0.030879389494657516,0.010996686694910749,0.004590476520833939,0.0043315271148458125,0.021530597703531384,0.010239151772111654,0.0038108895908808334,0.002192532045823223,0.0012714529089862482,0.009466302185319363,0.003290417604148388,0.015693050660425797,0.009004365538112657,0.004923854884691536,0.03756014304235576,0.013584587723016739,0.004375254672602751,0.0023349817691766207,0.0014626432035584002,0.010370776825584469,0.0038910425500944257,0.7212468215227127,0.08092630022933102,0.5466231942176819,0.8544488489627838,0.7254831790924072,0.006647212600917556,0.004177341320967883,0.001968201927957125,0.018180737644433974,0.005502982065081596,0.03330032307561487,0.01680315684187914,0.01217422226909548,0.07534712348133325,0.030013125389814377,0.014832456353236921,0.010502205670297115,0.0031306699267588554,0.042168297991156574,0.012101314030587673,0.0017149158978718333,0.0008593730810623905,0.0007087810328812339,0.004061197070404887,0.0015021131839603186,0.04494366057123989,0.019213068103305097,0.01832947237417102,0.09089946169406174,0.04105250909924507,0.013964418104034848,0.008142600697858738,0.004094375704880804,0.035498819313943386,0.012279915157705545,0.006052561289398,0.002677006420762798,0.002445725246798247,0.01277756099589169,0.005538291996344924,0.04603079307451844,0.026544411499111725,0.012088680895976723,0.11373309176415199,0.040101557970047,0.04061551086138934,0.018860321788989585,0.015917785465717316,0.08512948323041199,0.03588728606700897,0.00151809807276004,0.0006593723918079841,0.0006696398108033463,0.0031154523428995164,0.0013718973495997488,CAS,0.7212468215227127,1.2427102652810544,,Malaysia,Selangor,Petaling,,,Petaling
MY00225,large: 10000+,33125.0,0.020760764406993985,0.008654102066364754,0.008792133862152695,0.04129990311339496,0.01887413114309311,0.013246003612410278,0.005446241606076974,0.005505613493733108,0.025490153487771745,0.012262020725756884,0.005549763899762183,0.0036336582404457984,0.0016116476414026692,0.014799169311299916,0.004564521135762334,0.014460238269064575,0.007096513605081842,0.0052715017576701936,0.03199924761429428,0.012869513127952814,0.003778590448957402,0.0017852827764200131,0.0014749544905498623,0.008260265365242957,0.003461063257418573,0.6598680160939694,0.08949327485847863,0.47106643915176394,0.8164045065641403,0.6665893197059631,0.008927491544163786,0.006062343363020448,0.0026345417601987718,0.024295714683830738,0.007188610266894102,0.049895043468102813,0.026016074479538517,0.017728901095688344,0.11614048648625612,0.044435594230890274,0.01882007398689166,0.013656398869343887,0.003973323211539537,0.055551062896847726,0.015289084054529667,0.001825878671486862,0.0008534548384986242,0.0007728748372755945,0.004056803032290189,0.0016232627094723284,0.080848252274096,0.032061399963417524,0.034932479914277795,0.1561885170638561,0.07503063604235649,0.009988394849700852,0.004506820943043857,0.004095558926928788,0.02146207359619438,0.009046653751283884,0.009882459571934305,0.004706119177041262,0.003915376408258453,0.02153962086886167,0.008750284556299448,0.044893749573733654,0.02669025197632926,0.011247580568306149,0.11149192098528146,0.039605043828487396,0.05551402300037444,0.024546396403663757,0.022935924399644137,0.1100419176742434,0.05059174820780754,0.0017412559890653938,0.0006965109738931682,0.0008220139468903654,0.003483020514249801,0.0016029392136260867,CAS,0.6598680160939694,1.407053967402227,,Malaysia,Selangor,Petaling,,,Petaling
MY00226,large: 10000+,60796.0,0.018845141055993737,0.008935969361389642,0.0071112900273874406,0.04101754361763596,0.017139971256256104,0.009337536617880686,0.004212220690970496,0.0035923324641771613,0.020139589952304957,0.008460090495646,0.003391070530517027,0.0017056835474771141,0.0012291623919736595,0.007780863321386278,0.002987556392326951,0.008877451300388202,0.004744870358322719,0.0029145043226890266,0.02087668953463434,0.007807553978636861,0.0028643944222130815,0.0013768879565226007,0.0010065205278806388,0.006295213045086711,0.0025873221457004547,0.7587308610081672,0.07607073918020002,0.5844468802213669,0.8800854131579399,0.7672774195671082,0.006359695829567499,0.004646198338375489,0.0016881552553968504,0.019028475508093827,0.005030068103224039,0.028628042281605304,0.014938529666520694,0.010303573170676827,0.0680682372301817,0.02504945732653141,0.02299632396141533,0.01858125387065329,0.0035464897751808166,0.07148731853812931,0.018214482814073563,0.0014494396350055467,0.0007578135176929096,0.0005617468894342891,0.003466946672415359,0.0012489759246818721,0.050093087822198866,0.020859567990063718,0.020402728440240027,0.09827613662928342,0.04699699021875858,0.009407385881408117,0.004869918950872507,0.003185639809817076,0.02177030728198587,0.008289613295346498,0.00744826985092368,0.0037907752795932922,0.0027117981633637102,0.01648479118011892,0.0066314926370978355,0.0316289952788502,0.020212595783306735,0.007717101322486997,0.08710228484123946,0.026475333608686924,0.038719569053500894,0.01823707271245585,0.014552717050537466,0.08477275427430868,0.034678367897868156,0.0012227359797398094,0.0005465583321624275,0.0005242050989181735,0.002445208851713686,0.001126336632296443,CAS,0.7587308610081672,1.1097839833263974,,Malaysia,Kuala Lumpur,Kuala Lumpur,,,Kuala Lumpur
MY00227,large: 10000+,21378.0,0.018937395428773016,0.007791385160464359,0.008508806861937047,0.03736484553664922,0.017718755640089512,0.013326843248680234,0.00566533539931385,0.0051811469602398574,0.027109569078311323,0.012290212791413069,0.006611665566801093,0.003673266295945746,0.0019743654411286116,0.016567452345043417,0.0057442751713097095,0.010699199164286256,0.005095129617611302,0.0038347995025105773,0.02318530171178279,0.009550860617309809,0.0033743342373636553,0.001528946672060081,0.0013054757029749454,0.007107043731957673,0.003116570529527962,0.6533888366222381,0.09312910804757384,0.45770631954073904,0.8220537483692169,0.6545014083385468,0.009056533467955888,0.007060961500145184,0.002213738608406857,0.025725753558799608,0.006925503723323345,0.04097248664498329,0.01887464008816564,0.016036902414634825,0.0880319571122527,0.037484344094991684,0.024233163862256334,0.016559274564594606,0.0045968735474161805,0.0665894582867622,0.020236189477145672,0.0018394237708416767,0.0008909295993774352,0.0007744345915853046,0.004332806181628256,0.0016261962591670454,0.0871247607730329,0.0355754590993155,0.034170625079423186,0.16949865296483038,0.08164111152291298,0.010315604248084129,0.00444327101191457,0.004093320295214653,0.020779590308666225,0.009518347214907408,0.009247182133374736,0.004585047107985445,0.0034986332058906558,0.02154558803886175,0.0082443761639297,0.0503738658153452,0.034343020412582574,0.009655718086287379,0.13875264786183833,0.04144325666129589,0.058728726477362214,0.025202586691949348,0.023525003530085086,0.1237086709588766,0.05419403128325939,0.0017699781501141843,0.0007634950031622092,0.0007742879839497619,0.003617849748115986,0.0016261221026070416,CAS,0.6533888366222381,1.4182562956752507,,Malaysia,Kuala Lumpur,Kuala Lumpur,,,Kuala Lumpur
MY00228,large: 10000+,14366.0,0.020594161676242947,0.008821576215796241,0.008299495605751873,0.04174123257398604,0.019097285345196724,0.016063313582446427,0.006540051891796716,0.006567269295919687,0.032063916698098174,0.014925656840205193,0.009063321511726827,0.006312488026406497,0.0021789281687233596,0.026358458818867798,0.007390354992821813,0.014891712730983272,0.006798592972912274,0.005868161574471742,0.03180694552138447,0.01368396868929267,0.004281650240300223,0.001928511970943551,0.0016868771752342581,0.008814454474486411,0.003922712290659547,0.5941521594524384,0.0956161398299742,0.3973437838256359,0.7737716495990753,0.5995161533355713,0.012903145904536359,0.010074224910699583,0.0032408127037342636,0.03740847026929259,0.009654108434915543,0.05603093294613063,0.02708285766981402,0.021024871338158845,0.124658621288836,0.049876948818564415,0.023392116617644204,0.016010274785042078,0.0053154245135374366,0.06547062825411558,0.018948501907289028,0.002110625104978681,0.000955366068016278,0.000984814832918346,0.004401727975346147,0.0018828053143806756,0.09431120193563401,0.03573144636477513,0.03898679800331593,0.1815806481987238,0.08917732164263725,0.012191540947882459,0.005506331805501507,0.004937711276579648,0.026415237179026007,0.011071236338466406,0.012388179894071072,0.00624146480213546,0.004876133904326707,0.028884353768080462,0.010852121282368898,0.059273344566114244,0.03636589639192791,0.013999898359179497,0.15592141933739184,0.050722429528832436,0.06482898610271513,0.027551060318368813,0.027082566125318407,0.1252371709793806,0.06052231974899769,0.003523606178350747,0.0019571493070897287,0.001184865302639082,0.008235034719109535,0.003057900466956198,CAS,0.5941521594524384,1.5982975515769855,,Malaysia,Selangor,Petaling,,,Petaling
MY00229,large: 10000+,54660.0,0.014053360592806713,0.006244863473718103,0.005784253135789186,0.028614471619948744,0.012882895302027464,0.010643158070743085,0.004160653573524769,0.004389925941359252,0.020501252496615052,0.010003386531025171,0.00448876231891336,0.0023156739277083445,0.001616793402354233,0.010404027253389356,0.0038795711006969213,0.010806042757350951,0.005768929725477418,0.0037326036370359363,0.024320678273215886,0.009689634665846825,0.004011429041158408,0.00201360811740603,0.0013858746679034084,0.009002308268100022,0.0036213702987879515,0.722431290358305,0.0744223779478895,0.5648004353046417,0.8530537858605385,0.7278273403644562,0.007639530057203956,0.005499358715575527,0.002264836832182482,0.022074465407058593,0.006166183622553945,0.03425305492058396,0.017872013068731738,0.011214508418925106,0.07927376236766574,0.03048171754926443,0.01336627063585911,0.009316114115103745,0.002706479170592502,0.037354779988527285,0.010885205585509539,0.0015578864274721127,0.000712443431632927,0.0006710342393489554,0.0036279283056501297,0.001410999393556267,0.06340687454864383,0.0253078164964715,0.026644428493455052,0.12599844262003898,0.05965161882340908,0.012258044570218772,0.006513598729344721,0.0041675153304822745,0.028328055236488573,0.010901222471147776,0.010136606606654823,0.004861070839960546,0.00398163179634139,0.021985794370993968,0.009038936346769333,0.038805704011116174,0.0219629543638734,0.011184836039319634,0.0903316644951701,0.034221263602375984,0.05069705309532583,0.020986622438628425,0.020989628043025732,0.10050639063119887,0.04746931977570057,0.0014449335717654321,0.0005411467827101303,0.0006773168526706286,0.0026630766689777373,0.001352677820250392,CAS,0.722431290358305,1.2211520038946382,,Malaysia,Selangor,Hulu Langat,,,Hulu Langat
MY00230,large: 10000+,85139.0,0.022931788119021804,0.01116408948085686,0.008026466332376003,0.05004220362752676,0.020737674087285995,0.00871116549265571,0.0038548934278540715,0.0034712164546363057,0.018191524175927037,0.00802338495850563,0.0034757341868826186,0.0017448783900791023,0.001187250405200757,0.007820778572931883,0.0031027913792058825,0.008978516408591531,0.00478644106283868,0.0028984701377339664,0.02106372332200408,0.007971192244440317,0.002894814321800368,0.0013740777938033965,0.001043160169501789,0.00628457044949755,0.002628770307637751,0.7595703451931477,0.07648217010969913,0.5797462731599807,0.8814740478992462,0.7674546241760254,0.006357221623882651,0.004818207908464335,0.001666327370912768,0.019771548360586165,0.005048650084063411,0.02690358809195459,0.013917623255730314,0.009719726187177003,0.0633622283115983,0.024097424000501633,0.02207610513723921,0.018429318081176392,0.00331848738132976,0.06998762115836142,0.01719688903540373,0.0014052588468766772,0.00072695064050439,0.0005469863666803576,0.0032481151167303296,0.001220477162860334,0.04667781390901655,0.019901508160066042,0.018716053385287524,0.09117815010249612,0.043280838057398796,0.01065427735936828,0.005879855983026739,0.003413067280780524,0.02634064396843314,0.009075341280549765,0.006565616958541795,0.00323589574667421,0.002278707071673125,0.015383537486195562,0.005902056815102696,0.030920779336011037,0.019273377597304766,0.007435231679119169,0.07971927430480714,0.02648517396301031,0.04068125684466213,0.019102970153588715,0.0156363372458145,0.08954163510352373,0.03713228367269039,0.0011957174251729158,0.0005356018192931663,0.0005212026706431061,0.002425890346057713,0.0010937287588603795,CAS,0.7595703451931477,1.1087545009617372,,Malaysia,Kuala Lumpur,Kuala Lumpur,,,Kuala Lumpur
